STATE,NAME,COUNTY,TRACT,H_1ORMORE_VEHPP,H_FEWER_VEHPP,H_NO_VEH,H_SIZE_1,H_SIZE_2,H_SIZE_3,H_SIZE_4PLUS,P_MODE_AUTO_OTHER,P_MODE_TRANSIT,P_MODE_WALK_BIKE,P_MODE_WFH,REGION
46,"Census Tract 9588.02, Brookings County, South Dakota",46011,46011958802,984,1226,87,766,992,185,354,7567,0,310,50,1
46,"Census Tract 9588.03, Brookings County, South Dakota",46011,46011958803,1001,996,37,420,761,259,594,5661,38,8,183,1
46,"Census Tract 9520, Brown County, South Dakota",46013,46013952000,1260,466,9,429,724,297,285,3899,0,109,153,1
46,"Census Tract 9611, Faulk County, South Dakota",46049,46049961100,591,280,24,329,328,95,143,1725,0,117,125,1
46,"Census Tract 9412, Jackson County, South Dakota",46071,46071941200,248,113,75,38,146,59,193,617,30,33,166,1
46,"Census Tract 9611, Jackson County, South Dakota",46071,46071961100,279,127,16,172,135,34,81,870,0,45,25,1
46,"Census Tract 101.02, Lincoln County, South Dakota",46083,46083010102,1691,1717,57,910,1304,368,883,9405,40,14,174,1
46,"Census Tract 101.03, Lincoln County, South Dakota",46083,46083010103,645,1035,0,362,495,294,529,6863,0,17,43,1
46,"Census Tract 101.04, Lincoln County, South Dakota",46083,46083010104,2626,2189,35,1160,1871,628,1191,12533,0,193,469,1
46,"Census Tract 101.05, Lincoln County, South Dakota",46083,46083010105,232,74,5,44,103,41,123,987,0,5,15,1
46,"Census Tract 101.06, Lincoln County, South Dakota",46083,46083010106,317,123,7,49,198,64,136,1501,0,5,63,1
46,"Census Tract 101.07, Lincoln County, South Dakota",46083,46083010107,852,1302,0,219,840,359,736,7208,0,29,144,1
46,"Census Tract 9688, Hutchinson County, South Dakota",46067,46067968800,488,112,31,195,252,69,115,1336,0,41,117,1
46,"Census Tract 9687, Hutchinson County, South Dakota",46067,46067968700,639,265,64,307,375,68,218,2254,0,62,129,1
46,"Census Tract 9582, Kingsbury County, South Dakota",46077,46077958200,604,279,11,288,380,70,156,1808,2,72,84,1
46,"Census Tract 9581, Kingsbury County, South Dakota",46077,46077958100,976,351,58,437,622,144,182,2791,10,67,190,1
46,"Census Tract 9658, Clay County, South Dakota",46027,46027965800,905,263,48,308,454,142,312,2527,0,83,220,1
46,"Census Tract 9657, Clay County, South Dakota",46027,46027965700,1110,929,95,636,666,451,381,4596,0,175,142,1
46,"Census Tract 9527, Day County, South Dakota",46037,46037952700,639,133,8,242,342,52,144,1291,0,82,151,1
46,"Census Tract 9405, Oglala Lakota County, South Dakota",46102,46102940500,482,370,115,103,175,131,558,2330,24,215,57,1
46,"Census Tract 9408, Oglala Lakota County, South Dakota",46102,46102940800,533,111,180,167,123,149,385,1173,76,54,0,1
46,"Census Tract 9409, Oglala Lakota County, South Dakota",46102,46102940900,438,328,172,189,134,163,452,1966,22,162,72,1
46,"Census Tract 9411, Corson County, South Dakota",46031,46031941100,348,200,120,162,174,116,216,1088,0,27,131,1
46,"Census Tract 9651, Custer County, South Dakota",46033,46033965100,2168,414,51,516,1560,150,407,4694,58,185,167,1
46,"Census Tract 9652, Custer County, South Dakota",46033,46033965200,854,354,35,279,667,160,137,2456,0,154,43,1
46,"Census Tract 9621, Edmunds County, South Dakota",46045,46045962100,596,272,40,246,402,90,170,2231,0,19,63,1
46,"Census Tract 9622, Edmunds County, South Dakota",46045,46045962200,449,171,16,166,273,92,105,1251,0,42,148,1
46,"Census Tract 9641, Fall River County, South Dakota",46047,46047964100,841,219,25,313,471,159,142,1832,10,37,109,1
46,"Census Tract 9642, Fall River County, South Dakota",46047,46047964200,1323,417,161,717,834,189,161,2835,18,199,236,1
46,"Census Tract 9533, Grant County, South Dakota",46051,46051953300,649,140,18,166,337,111,193,1838,6,40,113,1
46,"Census Tract 9601, Haakon County, South Dakota",46055,46055960100,563,199,60,216,305,135,166,1449,0,61,118,1
46,"Census Tract 9687, Harding County, South Dakota",46063,46063968700,391,137,4,112,249,58,113,879,0,44,233,1
46,"Census Tract 101.08, Lincoln County, South Dakota",46083,46083010108,527,159,37,85,276,124,238,2514,0,6,33,1
46,"Census Tract 9631, McPherson County, South Dakota",46089,46089963100,682,311,37,414,427,78,111,1656,8,73,175,1
46,"Census Tract 9508, Marshall County, South Dakota",46091,46091950800,1284,549,40,552,779,147,395,4346,26,91,244,1
46,"Census Tract 205, Meade County, South Dakota",46093,46093020500,1126,723,12,482,561,365,453,4833,0,41,477,1
46,"Census Tract 2.01, Minnehaha County, South Dakota",46099,46099000201,600,889,336,855,425,357,188,3997,56,66,24,1
46,"Census Tract 2.02, Minnehaha County, South Dakota",46099,46099000202,482,706,83,735,304,69,163,2393,0,0,15,1
46,"Census Tract 4.05, Minnehaha County, South Dakota",46099,46099000405,851,839,299,469,704,270,546,5229,32,61,53,1
46,"Census Tract 9736, Aurora County, South Dakota",46003,46003973600,842,324,16,358,480,129,215,2616,0,79,163,1
46,"Census Tract 9531, Grant County, South Dakota",46051,46051953100,1364,978,69,709,978,291,433,4980,2,100,59,1
46,"Census Tract 9717, Tripp County, South Dakota",46123,46123971700,933,430,82,423,608,235,179,3394,0,42,34,1
46,"Census Tract 9716, Tripp County, South Dakota",46123,46123971600,692,199,20,228,379,127,177,1796,0,114,80,1
46,"Census Tract 19.02, Minnehaha County, South Dakota",46099,46099001902,1191,1083,12,563,1046,244,433,5851,0,81,47,1
46,"Census Tract 4.01, Minnehaha County, South Dakota",46099,46099000401,577,638,64,441,381,157,300,3196,52,19,31,1
46,"Census Tract 103, Minnehaha County, South Dakota",46099,46099010300,1407,867,15,348,743,438,760,6806,0,69,114,1
46,"Census Tract 17, Minnehaha County, South Dakota",46099,46099001700,412,557,18,397,315,119,156,2468,52,13,41,1
46,"Census Tract 11.01, Minnehaha County, South Dakota",46099,46099001101,933,1339,606,1739,762,240,137,4586,82,237,4,1
46,"Census Tract 3, Minnehaha County, South Dakota",46099,46099000300,875,460,116,610,356,275,210,3486,32,11,41,1
46,"Census Tract 1, Minnehaha County, South Dakota",46099,46099000100,749,609,91,498,403,173,375,3642,68,29,57,1
46,"Census Tract 7, Minnehaha County, South Dakota",46099,46099000700,763,1406,461,1323,547,249,511,5348,140,217,82,1
46,"Census Tract 12, Minnehaha County, South Dakota",46099,46099001200,944,1064,73,700,1016,151,214,4240,96,81,110,1
46,"Census Tract 15, Minnehaha County, South Dakota",46099,46099001500,973,1151,30,779,700,339,336,5596,8,183,97,1
46,"Census Tract 6, Minnehaha County, South Dakota",46099,46099000600,403,764,103,659,374,111,126,2961,4,56,20,1
46,"Census Tract 9416, Ziebach County, South Dakota",46137,46137941600,412,240,102,135,224,145,250,1405,2,24,276,1
46,"Census Tract 9663.01, Yankton County, South Dakota",46135,46135966301,750,430,113,234,632,126,301,2984,0,13,57,1
46,"Census Tract 9663.02, Yankton County, South Dakota",46135,46135966302,1188,1105,171,871,876,355,362,5240,208,73,77,1
46,"Census Tract 9676, Butte County, South Dakota",46019,46019967600,969,304,23,328,527,202,239,2531,0,88,284,1
46,"Census Tract 9677, Butte County, South Dakota",46019,46019967700,1725,946,197,964,897,457,550,6409,0,125,191,1
46,"Census Tract 9402, Buffalo County, South Dakota",46017,46017940200,300,175,89,124,107,95,238,1103,0,52,27,1
46,"Census Tract 9558, Clark County, South Dakota",46025,46025955800,1000,477,69,502,671,121,252,2832,0,90,258,1
46,"Census Tract 9641, Campbell County, South Dakota",46021,46021964100,492,165,16,217,316,59,81,1101,0,66,138,1
46,"Census Tract 9402, Charles Mix County, South Dakota",46023,46023940200,583,284,68,241,344,82,268,1881,56,54,79,1
46,"Census Tract 9403, Charles Mix County, South Dakota",46023,46023940300,702,357,96,360,382,154,259,2566,0,49,119,1
46,"Census Tract 9659, Clay County, South Dakota",46027,46027965900,892,909,82,634,602,275,372,4845,130,810,129,1
46,"Census Tract 9543.01, Codington County, South Dakota",46029,46029954301,1137,920,82,888,666,242,343,5138,20,0,87,1
46,"Census Tract 9543.02, Codington County, South Dakota",46029,46029954302,1228,738,142,464,928,247,469,5114,0,38,140,1
46,"Census Tract 9545.01, Codington County, South Dakota",46029,46029954501,497,397,54,191,382,187,188,2855,14,0,12,1
46,"Census Tract 9545.02, Codington County, South Dakota",46029,46029954502,1186,777,58,499,862,292,368,4723,0,4,109,1
56,"Census Tract 1, Campbell County, Wyoming",56005,56005000100,2469,1477,18,725,1634,543,1062,10631,166,58,617,1
56,"Census Tract 3, Campbell County, Wyoming",56005,56005000300,995,848,98,380,786,234,541,4785,92,13,114,1
56,"Census Tract 5, Campbell County, Wyoming",56005,56005000500,1162,1005,0,292,875,425,575,6102,264,182,185,1
56,"Census Tract 9782, Lincoln County, Wyoming",56023,56023978200,475,154,0,166,223,46,194,1304,44,119,79,1
56,"Census Tract 9784, Lincoln County, Wyoming",56023,56023978400,1098,403,42,559,561,169,254,3458,0,39,73,1
56,"Census Tract 9780, Lincoln County, Wyoming",56023,56023978000,1777,716,124,726,1088,256,547,6368,96,27,255,1
56,"Census Tract 9781, Lincoln County, Wyoming",56023,56023978100,1624,484,11,439,592,230,858,6616,10,132,20,1
56,"Census Tract 9551, Johnson County, Wyoming",56019,56019955100,797,347,34,273,548,137,220,2412,0,40,219,1
56,"Census Tract 9552, Johnson County, Wyoming",56019,56019955200,1859,686,122,965,987,190,525,5260,28,58,133,1
56,"Census Tract 2, Natrona County, Wyoming",56025,56025000200,860,607,237,754,602,233,115,3173,22,116,1,1
56,"Census Tract 4, Natrona County, Wyoming",56025,56025000400,1029,779,47,628,667,197,363,4198,10,57,187,1
56,"Census Tract 8, Natrona County, Wyoming",56025,56025000800,931,792,35,606,640,282,230,3940,28,19,16,1
56,"Census Tract 14.01, Natrona County, Wyoming",56025,56025001401,1575,547,25,494,698,282,673,5590,0,36,172,1
56,"Census Tract 5.01, Natrona County, Wyoming",56025,56025000501,1454,970,91,1065,904,181,365,5504,0,0,84,1
56,"Census Tract 6, Natrona County, Wyoming",56025,56025000600,1454,1586,168,842,1050,467,849,9713,218,42,34,1
56,"Census Tract 9.01, Natrona County, Wyoming",56025,56025000901,861,937,164,520,595,248,599,4954,28,16,136,1
56,"Census Tract 7, Natrona County, Wyoming",56025,56025000700,639,412,79,514,333,155,128,2328,60,9,23,1
56,"Census Tract 10, Natrona County, Wyoming",56025,56025001000,1213,579,18,351,653,258,548,5121,0,27,50,1
56,"Census Tract 11, Natrona County, Wyoming",56025,56025001100,804,364,73,472,447,197,125,2113,24,0,87,1
56,"Census Tract 18, Natrona County, Wyoming",56025,56025001800,1426,440,29,540,807,290,258,4231,0,61,125,1
56,"Census Tract 12, Natrona County, Wyoming",56025,56025001200,583,324,23,340,276,115,199,2129,10,0,18,1
56,"Census Tract 5.02, Natrona County, Wyoming",56025,56025000502,624,503,46,259,608,131,175,2837,18,5,71,1
56,"Census Tract 9.02, Natrona County, Wyoming",56025,56025000902,858,517,0,363,670,78,264,3703,22,39,148,1
56,"Census Tract 17, Natrona County, Wyoming",56025,56025001700,1418,469,33,364,867,215,474,4766,0,7,129,1
56,"Census Tract 3, Natrona County, Wyoming",56025,56025000300,885,920,209,922,623,187,282,3767,24,192,91,1
56,"Census Tract 20, Laramie County, Wyoming",56021,56021002000,2466,950,93,617,1403,423,1066,9139,28,89,409,1
56,"Census Tract 6, Laramie County, Wyoming",56021,56021000600,1639,870,168,1008,946,286,437,6195,0,0,107,1
56,"Census Tract 7, Laramie County, Wyoming",56021,56021000700,666,905,455,1204,506,120,196,3426,0,225,32,1
56,"Census Tract 8, Laramie County, Wyoming",56021,56021000800,505,278,24,233,310,169,95,1945,0,23,29,1
56,"Census Tract 10, Laramie County, Wyoming",56021,56021001000,801,607,58,488,601,151,226,3358,0,105,115,1
56,"Census Tract 13, Laramie County, Wyoming",56021,56021001300,2239,1232,217,1198,1362,546,582,7785,68,37,128,1
56,"Census Tract 4.02, Laramie County, Wyoming",56021,56021000402,1001,1425,87,703,634,601,575,5686,0,168,122,1
56,"Census Tract 11, Laramie County, Wyoming",56021,56021001100,283,256,0,7,103,129,300,2775,0,104,52,1
56,"Census Tract 12, Laramie County, Wyoming",56021,56021001200,1509,479,29,509,968,244,296,3379,32,0,154,1
56,"Census Tract 15.02, Laramie County, Wyoming",56021,56021001502,1306,834,165,856,686,376,387,4032,38,0,143,1
56,"Census Tract 3, Laramie County, Wyoming",56021,56021000300,799,528,105,266,496,243,427,4037,0,15,92,1
56,"Census Tract 4.01, Laramie County, Wyoming",56021,56021000401,1080,655,80,337,522,503,453,5480,28,40,80,1
56,"Census Tract 15.01, Laramie County, Wyoming",56021,56021001501,1378,756,113,653,690,336,568,6417,90,69,50,1
56,"Census Tract 2, Laramie County, Wyoming",56021,56021000200,1067,900,114,598,811,412,260,4406,200,0,0,1
56,"Census Tract 9, Laramie County, Wyoming",56021,56021000900,785,466,83,545,431,147,211,2781,26,27,47,1
56,"Census Tract 9565, Converse County, Wyoming",56009,56009956500,887,351,27,243,568,192,262,3025,84,57,42,1
56,"Census Tract 9567, Converse County, Wyoming",56009,56009956700,706,348,28,242,457,118,265,2244,34,9,95,1
56,"Census Tract 9564, Converse County, Wyoming",56009,56009956400,1360,432,54,576,669,154,447,4083,292,62,27,1
56,"Census Tract 9566, Converse County, Wyoming",56009,56009956600,920,242,23,247,517,167,254,2616,158,0,284,1
56,"Census Tract 9572, Niobrara County, Wyoming",56027,56027957200,744,172,48,342,336,91,195,1498,0,57,109,1
56,"Census Tract 9708, Sweetwater County, Wyoming",56037,56037970800,1017,415,63,649,418,234,194,3418,28,2,25,1
56,"Census Tract 9706.01, Sweetwater County, Wyoming",56037,56037970601,896,402,46,234,511,301,298,3669,310,17,52,1
56,"Census Tract 9709.01, Sweetwater County, Wyoming",56037,56037970901,1997,606,0,449,820,423,911,7607,140,76,216,1
56,"Census Tract 9711, Sweetwater County, Wyoming",56037,56037971100,704,559,7,305,471,189,305,3785,126,11,31,1
56,"Census Tract 4, Campbell County, Wyoming",56005,56005000400,942,540,77,644,544,113,258,3818,2,24,25,1
56,"Census Tract 6, Campbell County, Wyoming",56005,56005000600,991,831,273,764,684,243,404,4806,36,138,9,1
56,"Census Tract 2, Campbell County, Wyoming",56005,56005000200,1590,1159,17,424,1018,479,845,7591,280,55,354,1
56,"Census Tract 7, Campbell County, Wyoming",56005,56005000700,1978,940,164,784,1197,334,767,7805,318,66,127,1
56,"Census Tract 2, Sheridan County, Wyoming",56033,56033000200,750,602,119,575,528,150,218,2956,0,40,73,1
56,"Census Tract 5, Sheridan County, Wyoming",56033,56033000500,2492,826,22,722,1417,562,639,7064,0,11,637,1
56,"Census Tract 3, Sheridan County, Wyoming",56033,56033000300,916,660,178,703,591,160,300,3204,20,82,159,1
56,"Census Tract 6, Sheridan County, Wyoming",56033,56033000600,1436,609,12,489,875,230,463,4510,0,129,152,1
56,"Census Tract 9503, Crook County, Wyoming",56011,56011950300,958,228,38,273,622,139,190,2147,30,75,215,1
56,"Census Tract 9502, Crook County, Wyoming",56011,56011950200,1259,382,54,530,685,131,349,3283,40,95,312,1
56,"Census Tract 9634, Albany County, Wyoming",56001,56001963400,468,956,203,803,509,139,176,2371,20,948,61,1
56,"Census Tract 9636, Albany County, Wyoming",56001,56001963600,850,1028,98,544,944,231,257,4420,34,760,70,1
56,"Census Tract 9628, Albany County, Wyoming",56001,56001962800,907,376,88,436,603,144,188,3121,0,42,69,1
56,"Census Tract 9639, Albany County, Wyoming",56001,56001963900,824,171,17,229,547,111,125,1586,0,101,168,1
56,"Census Tract 9635, Albany County, Wyoming",56001,56001963500,113,79,55,70,124,35,18,566,266,227,72,1
56,"Census Tract 9637, Albany County, Wyoming",56001,56001963700,1566,1328,207,911,1222,595,373,6900,186,226,33,1
56,"Census Tract 9629, Albany County, Wyoming",56001,56001962900,392,355,43,302,284,80,124,1796,0,65,43,1
56,"Census Tract 9627, Albany County, Wyoming",56001,56001962700,1064,398,62,336,700,245,243,3894,0,84,83,1
56,"Census Tract 9630, Albany County, Wyoming",56001,56001963000,450,563,117,493,354,137,146,2341,0,164,0,1
56,"Census Tract 9631, Albany County, Wyoming",56001,56001963100,1838,1277,51,923,939,419,885,8067,62,293,287,1
56,"Census Tract 9677, Carbon County, Wyoming",56007,56007967700,843,624,19,357,507,271,351,3796,0,57,47,1
56,"Census Tract 9678, Carbon County, Wyoming",56007,56007967800,977,678,103,474,570,318,396,4031,0,91,22,1
56,"Census Tract 9680, Carbon County, Wyoming",56007,56007968000,1106,468,9,543,775,106,159,3006,0,32,206,1
56,"Census Tract 9681, Carbon County, Wyoming",56007,56007968100,477,146,22,242,212,47,144,957,20,11,104,1
56,"Census Tract 9676, Carbon County, Wyoming",56007,56007967600,452,269,11,203,313,51,165,1546,0,33,128,1
56,"Census Tract 9578, Goshen County, Wyoming",56015,56015957800,903,570,9,452,580,216,234,3321,0,77,52,1
56,"Census Tract 9580, Goshen County, Wyoming",56015,56015958000,810,197,33,305,505,116,114,1982,0,72,44,1
56,"Census Tract 9577, Goshen County, Wyoming",56015,56015957700,614,130,5,147,393,89,120,1655,0,48,49,1
56,"Census Tract 9579, Goshen County, Wyoming",56015,56015957900,1273,631,32,533,795,304,304,4393,0,20,114,1
56,"Census Tract 9626, Big Horn County, Wyoming",56003,56003962600,819,205,57,308,500,61,212,2133,0,52,112,1
56,"Census Tract 9627, Big Horn County, Wyoming",56003,56003962700,957,446,37,405,571,119,345,2872,54,121,134,1
56,"Census Tract 9628, Big Horn County, Wyoming",56003,56003962800,1461,459,34,591,690,183,490,4050,0,162,63,1
56,"Census Tract 9678, Hot Springs County, Wyoming",56017,56017967800,689,490,67,429,490,101,226,2219,18,118,34,1
56,"Census Tract 9679, Hot Springs County, Wyoming",56017,56017967900,630,158,84,248,427,35,162,1375,0,58,232,1
56,"Census Tract 9402.01, Fremont County, Wyoming",56013,56013940201,1109,324,37,317,555,232,366,3302,18,51,244,1
56,"Census Tract 9402.02, Fremont County, Wyoming",56013,56013940202,915,403,64,229,419,257,477,3187,12,17,115,1
56,"Census Tract 9652, Park County, Wyoming",56029,56029965200,1443,867,198,863,919,348,378,5256,0,418,132,1
56,"Census Tract 9653, Park County, Wyoming",56029,56029965300,2277,619,140,744,1639,160,493,5341,104,372,368,1
56,"Census Tract 9654, Park County, Wyoming",56029,56029965400,1641,898,67,823,1121,314,348,5579,0,16,87,1
56,"Census Tract 9655, Park County, Wyoming",56029,56029965500,1083,719,86,605,743,286,254,3635,0,128,194,1
56,"Census Tract 1.01, Sublette County, Wyoming",56035,56035000101,840,263,10,211,578,80,244,2847,20,220,154,1
56,"Census Tract 1.02, Sublette County, Wyoming",56035,56035000102,1751,463,13,725,806,237,459,6514,0,163,207,1
56,"Census Tract 9676, Teton County, Wyoming",56039,56039967600,1476,706,0,582,1128,182,290,5247,0,697,348,1
56,"Census Tract 9677.01, Teton County, Wyoming",56039,56039967701,573,576,55,293,311,349,251,3527,104,274,99,1
56,"Census Tract 9677.02, Teton County, Wyoming",56039,56039967702,1373,682,44,687,783,333,296,4133,254,437,181,1
56,"Census Tract 9678, Teton County, Wyoming",56039,56039967800,1471,1947,116,1027,1296,577,634,9032,628,562,389,1
56,"Census Tract 9754, Uinta County, Wyoming",56041,56041975400,1497,884,122,810,765,393,535,6109,0,24,53,1
56,"Census Tract 9752, Uinta County, Wyoming",56041,56041975200,2010,321,62,637,791,280,685,5270,580,54,122,1
56,"Census Tract 9753, Uinta County, Wyoming",56041,56041975300,1768,856,77,472,966,387,876,7184,24,27,20,1
56,"Census Tract 2, Washakie County, Wyoming",56043,56043000200,973,271,28,255,651,185,181,2394,0,67,140,1
56,"Census Tract 3.01, Washakie County, Wyoming",56043,56043000301,679,352,99,423,426,97,184,2352,0,103,0,1
56,"Census Tract 3.02, Washakie County, Wyoming",56043,56043000302,675,251,37,298,383,80,202,1932,0,113,11,1
56,"Census Tract 1, Fremont County, Wyoming",56013,56013000100,961,397,20,310,581,225,262,2894,22,125,104,1
56,"Census Tract 9405, Fremont County, Wyoming",56013,56013940500,616,443,84,482,336,54,271,2221,0,88,51,1
56,"Census Tract 9401, Fremont County, Wyoming",56013,56013940100,699,265,34,204,251,150,393,2203,6,47,107,1
56,"Census Tract 2, Fremont County, Wyoming",56013,56013000200,869,615,73,514,501,263,279,2962,0,397,46,1
56,"Census Tract 9403, Fremont County, Wyoming",56013,56013940300,1129,719,101,587,731,255,376,4268,72,59,84,1
56,"Census Tract 3, Fremont County, Wyoming",56013,56013000300,1238,605,77,628,761,264,267,3975,0,75,177,1
56,"Census Tract 4, Fremont County, Wyoming",56013,56013000400,641,229,2,374,368,33,97,1173,26,41,169,1
56,"Census Tract 9404, Fremont County, Wyoming",56013,56013940400,1165,892,181,578,868,311,481,4447,228,123,111,1
56,"Census Tract 9513, Weston County, Wyoming",56045,56045951300,1065,419,39,431,648,140,304,2907,264,67,71,1
56,"Census Tract 9511, Weston County, Wyoming",56045,56045951100,1192,144,32,350,619,172,227,2225,336,59,123,1
56,"Census Tract 9705, Sweetwater County, Wyoming",56037,56037970500,928,334,11,307,574,213,179,2498,0,143,2,1
56,"Census Tract 9706.02, Sweetwater County, Wyoming",56037,56037970602,932,169,17,163,474,164,317,3153,146,9,33,1
56,"Census Tract 9709.02, Sweetwater County, Wyoming",56037,56037970902,1154,649,54,468,645,211,533,5293,170,83,22,1
56,"Census Tract 9707, Sweetwater County, Wyoming",56037,56037970700,1089,251,25,369,468,171,357,3663,108,153,33,1
56,"Census Tract 9712, Sweetwater County, Wyoming",56037,56037971200,783,283,0,350,356,138,222,2916,90,10,17,1
56,"Census Tract 9716, Sweetwater County, Wyoming",56037,56037971600,333,174,2,194,176,59,80,887,12,129,16,1
56,"Census Tract 9709.03, Sweetwater County, Wyoming",56037,56037970903,485,346,30,233,239,140,249,2817,30,35,16,1
56,"Census Tract 9710, Sweetwater County, Wyoming",56037,56037971000,489,261,12,264,197,152,149,2122,64,20,8,1
56,"Census Tract 9591, Platte County, Wyoming",56031,56031959100,609,241,24,311,401,71,91,1284,36,48,87,1
56,"Census Tract 9594, Platte County, Wyoming",56031,56031959400,2150,935,71,920,1293,321,622,6631,0,129,223,1
56,"Census Tract 4, Sheridan County, Wyoming",56033,56033000400,1590,781,0,610,1069,325,367,5213,0,112,191,1
56,"Census Tract 1, Sheridan County, Wyoming",56033,56033000100,1260,768,230,925,825,219,289,4765,0,158,30,1
56,"Census Tract 5.01, Laramie County, Wyoming",56021,56021000501,1570,1379,47,698,990,478,830,9192,2,23,58,1
56,"Census Tract 14.01, Laramie County, Wyoming",56021,56021001401,950,590,49,356,553,342,338,4191,0,27,55,1
56,"Census Tract 14.02, Laramie County, Wyoming",56021,56021001402,625,359,68,312,427,87,226,2227,0,37,25,1
56,"Census Tract 19.01, Laramie County, Wyoming",56021,56021001901,1458,441,33,356,934,180,462,4818,0,21,129,1
56,"Census Tract 19.02, Laramie County, Wyoming",56021,56021001902,1410,215,33,290,774,241,353,3684,0,28,240,1
56,"Census Tract 9808.01, Laramie County, Wyoming",56021,56021980801,0,0,0,0,0,0,0,0,0,0,0,1
56,"Census Tract 16.02, Natrona County, Wyoming",56025,56025001602,1634,1221,0,640,1115,446,654,7586,0,41,135,1
56,"Census Tract 16.03, Natrona County, Wyoming",56025,56025001603,897,410,0,186,616,209,296,3789,0,18,109,1
56,"Census Tract 9651, Park County, Wyoming",56029,56029965100,1672,433,17,326,1002,449,345,4683,0,39,211,1
